app_id,review_score,review_score_desc,total_positive,total_negative,total_reviews
779800,0,1 user reviews,1,0,1
779870,0,No user reviews,0,0,0
779960,7,Positive,22,0,22
780000,0,4 user reviews,3,1,4
780100,0,No user reviews,0,0,0
780150,0,No user reviews,0,0,0
780210,6,Mostly Positive,56,21,77
780230,0,1 user reviews,1,0,1
780260,0,6 user reviews,4,2,6
780280,8,Very Positive,49,6,55
780320,0,2 user reviews,1,1,2
780350,0,No user reviews,0,0,0
780390,7,Positive,27,4,31
780430,0,No user reviews,0,0,0
780500,7,Positive,24,3,27
780580,5,Mixed,26,16,42
780630,0,3 user reviews,2,1,3
780750,5,Mixed,15,10,25
780760,7,Positive,10,0,10
780800,0,7 user reviews,5,2,7
781000,0,No user reviews,0,0,0
781100,5,Mixed,6,7,13
781110,7,Positive,21,0,21
781120,0,6 user reviews,6,0,6
781440,8,Very Positive,465,19,484
781490,7,Positive,10,0,10
781520,4,Mostly Negative,5,9,14
781560,0,7 user reviews,7,0,7
781600,5,Mixed,12,9,21
781610,0,9 user reviews,5,4,9
781650,0,7 user reviews,5,2,7
781670,0,4 user reviews,3,1,4
781760,0,6 user reviews,4,2,6
781800,0,3 user reviews,2,1,3
781810,7,Positive,22,0,22
781820,7,Positive,23,0,23
781890,0,No user reviews,0,0,0
781930,0,3 user reviews,2,1,3
781950,7,Positive,8,2,10
782100,7,Positive,8,2,10
782120,0,5 user reviews,5,0,5
782190,0,5 user reviews,4,1,5
782280,0,1 user reviews,1,0,1
782410,0,8 user reviews,1,7,8
782460,0,1 user reviews,1,0,1
782570,8,Very Positive,80,20,100
782650,0,2 user reviews,2,0,2
782690,5,Mixed,161,70,231
783050,8,Very Positive,53,7,60
783060,0,7 user reviews,4,3,7
783140,5,Mixed,11,11,22
783180,0,7 user reviews,6,1,7
783200,8,Very Positive,54,7,61
783220,0,9 user reviews,2,7,9
783240,4,Mostly Negative,59,136,195
783250,0,1 user reviews,1,0,1
783270,0,1 user reviews,1,0,1
783420,5,Mixed,6,4,10
783440,7,Positive,18,1,19
783470,0,3 user reviews,2,1,3
783590,0,No user reviews,0,0,0
783600,5,Mixed,9,8,17
783790,0,4 user reviews,4,0,4
783810,8,Very Positive,178,37,215
783890,0,3 user reviews,3,0,3
783940,7,Positive,26,5,31
784100,0,7 user reviews,6,1,7
784180,0,1 user reviews,1,0,1
784940,5,Mixed,49,61,110
785100,0,No user reviews,0,0,0
785110,5,Mixed,23,10,33
785130,8,Very Positive,60,9,69
785260,0,No user reviews,0,0,0
785610,0,2 user reviews,2,0,2
785640,7,Positive,15,3,18
785660,5,Mixed,17,22,39
785670,5,Mixed,9,11,20
785680,3,Negative,0,10,10
785690,0,1 user reviews,0,1,1
785780,6,Mostly Positive,52,14,66
785790,0,No user reviews,0,0,0
785840,8,Very Positive,185,45,230
785870,0,2 user reviews,2,0,2
785880,8,Very Positive,49,9,58
785890,7,Positive,39,1,40
785960,5,Mixed,9,8,17
786170,0,3 user reviews,2,1,3
786180,0,9 user reviews,7,2,9
786290,0,7 user reviews,4,3,7
786330,0,1 user reviews,1,0,1
786340,0,2 user reviews,2,0,2
786410,5,Mixed,56,25,81
786450,0,No user reviews,0,0,0
786470,0,6 user reviews,6,0,6
786490,0,6 user reviews,3,3,6
786510,7,Positive,17,3,20
786560,0,7 user reviews,4,3,7
786580,6,Mostly Positive,125,40,165
786630,7,Positive,33,3,36
786650,7,Positive,18,1,19
786670,4,Mostly Negative,5,15,20
786720,0,4 user reviews,2,2,4
786750,4,Mostly Negative,3,10,13
786800,0,1 user reviews,1,0,1
786820,7,Positive,11,0,11
786840,0,2 user reviews,1,1,2
786910,7,Positive,22,5,27
786940,0,7 user reviews,0,7,7
786990,7,Positive,13,2,15
787040,6,Mostly Positive,16,6,22
787100,0,2 user reviews,0,2,2
787110,6,Mostly Positive,132,39,171
787160,0,No user reviews,0,0,0
787200,0,No user reviews,0,0,0
787220,8,Very Positive,41,9,50
787240,5,Mixed,8,6,14
787390,6,Mostly Positive,21,8,29
787400,8,Very Positive,241,50,291
787420,0,8 user reviews,2,6,8
787440,0,2 user reviews,2,0,2
787450,8,Very Positive,437,43,480
787530,0,3 user reviews,3,0,3
787550,5,Mixed,13,8,21
787570,7,Positive,9,2,11
787650,0,No user reviews,0,0,0
787690,0,8 user reviews,6,2,8
787710,7,Positive,11,1,12
787720,0,3 user reviews,2,1,3
787780,0,7 user reviews,6,1,7
787970,7,Positive,13,3,16
788120,0,3 user reviews,3,0,3
788150,7,Positive,28,3,31
788190,0,9 user reviews,8,1,9
788200,0,5 user reviews,3,2,5
788210,5,Mixed,50,23,73
788270,8,Very Positive,136,27,163
788320,7,Positive,9,2,11
788330,0,No user reviews,0,0,0
788380,7,Positive,18,1,19
788410,7,Positive,26,3,29
788480,7,Positive,20,1,21
788500,0,2 user reviews,1,1,2
788510,4,Mostly Negative,11,32,43
788610,5,Mixed,13,6,19
788690,8,Very Positive,57,4,61
788730,0,1 user reviews,1,0,1
788740,6,Mostly Positive,19,7,26
788760,7,Positive,19,1,20
788850,6,Mostly Positive,106,42,148
788930,7,Positive,30,0,30
788970,5,Mixed,18,10,28
789000,5,Mixed,8,12,20
789100,4,Mostly Negative,35,59,94
789110,5,Mixed,18,10,28
789120,7,Positive,19,4,23
789200,0,8 user reviews,8,0,8
789210,0,No user reviews,0,0,0
789220,0,6 user reviews,3,3,6
789240,0,6 user reviews,6,0,6
789260,7,Positive,23,3,26
789280,0,2 user reviews,2,0,2
789510,0,3 user reviews,1,2,3
789570,7,Positive,14,0,14
789580,0,No user reviews,0,0,0
789600,0,1 user reviews,1,0,1
789710,0,No user reviews,0,0,0
789730,6,Mostly Positive,42,12,54
789880,4,Mostly Negative,5,9,14
789890,0,5 user reviews,1,4,5
789930,5,Mixed,5,5,10
789950,7,Positive,31,7,38
790020,0,No user reviews,0,0,0
790040,5,Mixed,11,14,25
790060,8,Very Positive,59,0,59
790130,0,9 user reviews,8,1,9
790160,4,Mostly Negative,3,7,10
790260,0,6 user reviews,4,2,6
790290,7,Positive,11,2,13
790340,5,Mixed,27,17,44
790390,0,7 user reviews,7,0,7
790400,5,Mixed,19,15,34
790450,7,Positive,25,5,30
790600,5,Mixed,132,65,197
790630,0,7 user reviews,7,0,7
790650,6,Mostly Positive,305,120,425
790810,0,5 user reviews,2,3,5
790820,0,No user reviews,0,0,0
790840,0,3 user reviews,3,0,3
790860,0,8 user reviews,6,2,8
790960,0,4 user reviews,4,0,4
791000,0,4 user reviews,4,0,4
791080,8,Very Positive,43,9,52
791160,7,Positive,12,2,14
791290,0,2 user reviews,2,0,2
791320,0,3 user reviews,1,2,3
791330,8,Very Positive,307,44,351
791370,0,1 user reviews,1,0,1
791390,0,No user reviews,0,0,0
791470,7,Positive,21,0,21
791500,0,8 user reviews,7,1,8
791540,0,5 user reviews,4,1,5
791600,0,1 user reviews,1,0,1
791700,7,Positive,38,3,41
791750,7,Positive,30,4,34
791760,0,5 user reviews,3,2,5
791800,0,No user reviews,0,0,0
791810,5,Mixed,6,9,15
791970,7,Positive,9,2,11
792030,8,Very Positive,108,3,111
792060,0,2 user reviews,1,1,2
792100,0,No user reviews,0,0,0
792160,0,5 user reviews,5,0,5
792350,7,Positive,25,2,27
792410,0,9 user reviews,9,0,9
792560,7,Positive,13,1,14
792640,0,4 user reviews,3,1,4
792650,7,Positive,14,2,16
792720,0,4 user reviews,4,0,4
792760,0,1 user reviews,0,1,1
792800,0,5 user reviews,2,3,5
792880,5,Mixed,9,8,17
792970,7,Positive,9,1,10
793000,0,1 user reviews,1,0,1
793010,0,8 user reviews,8,0,8
793030,0,3 user reviews,3,0,3
793050,4,Mostly Negative,13,26,39
793180,4,Mostly Negative,3,10,13
793200,7,Positive,31,6,37
793220,0,9 user reviews,8,1,9
793230,7,Positive,15,1,16
793240,7,Positive,13,1,14
793350,8,Very Positive,308,9,317
793360,0,No user reviews,0,0,0
793400,0,No user reviews,0,0,0
793450,7,Positive,25,1,26
793480,0,2 user reviews,2,0,2
793600,7,Positive,9,1,10
793630,7,Positive,9,1,10
793640,0,4 user reviews,4,0,4
793680,0,No user reviews,0,0,0
793700,0,3 user reviews,2,1,3
793720,8,Very Positive,268,14,282
793740,8,Very Positive,49,5,54
793760,7,Positive,10,1,11
793940,0,No user reviews,0,0,0
793990,5,Mixed,6,4,10
794050,3,Negative,2,9,11
794190,7,Positive,14,1,15
794240,0,No user reviews,0,0,0
794300,0,8 user reviews,2,6,8
794530,0,5 user reviews,2,3,5
794570,0,6 user reviews,6,0,6
794630,0,1 user reviews,1,0,1
794640,0,1 user reviews,1,0,1
794740,0,2 user reviews,2,0,2
794760,7,Positive,34,4,38
794800,7,Positive,40,9,49
794820,5,Mixed,18,12,30
794860,7,Positive,21,2,23
794940,7,Positive,14,0,14
794950,7,Positive,20,3,23
794990,0,3 user reviews,2,1,3
795030,7,Positive,9,1,10
795040,7,Positive,29,0,29
795050,7,Positive,11,0,11
795100,8,Very Positive,1933,116,2049
795110,0,9 user reviews,9,0,9
795160,0,5 user reviews,3,2,5
795220,0,No user reviews,0,0,0
795230,0,No user reviews,0,0,0
795320,0,2 user reviews,1,1,2
795430,0,2 user reviews,2,0,2
795480,0,3 user reviews,0,3,3
795510,0,No user reviews,0,0,0
795530,0,3 user reviews,2,1,3
795550,0,3 user reviews,2,1,3
795570,7,Positive,22,0,22
795610,0,No user reviews,0,0,0
795680,6,Mostly Positive,13,4,17
795920,0,2 user reviews,1,1,2
796130,0,1 user reviews,0,1,1
796260,0,No user reviews,0,0,0
796360,6,Mostly Positive,10,3,13
796370,0,4 user reviews,4,0,4
796380,7,Positive,11,1,12
796500,0,No user reviews,0,0,0
796510,7,Positive,14,2,16
796580,0,1 user reviews,0,1,1
796600,7,Positive,18,4,22
796640,5,Mixed,19,9,28
796650,7,Positive,13,3,16
796710,0,No user reviews,0,0,0
796770,0,2 user reviews,0,2,2
796780,7,Positive,13,1,14
796790,8,Very Positive,113,4,117
796840,0,8 user reviews,6,2,8
796900,0,5 user reviews,4,1,5
796920,0,No user reviews,0,0,0
796940,7,Positive,25,0,25
796950,0,3 user reviews,0,3,3
797040,4,Mostly Negative,8,13,21
797060,5,Mixed,7,6,13
797090,4,Mostly Negative,3,8,11
797160,4,Mostly Negative,13,20,33
797390,8,Very Positive,119,10,129
797410,0,No user reviews,0,0,0
797420,0,4 user reviews,2,2,4
797530,5,Mixed,24,17,41
797570,0,8 user reviews,8,0,8
797610,0,No user reviews,0,0,0
797620,7,Positive,15,0,15
797640,0,2 user reviews,1,1,2
798140,0,7 user reviews,7,0,7
798190,0,2 user reviews,2,0,2
798200,0,5 user reviews,4,1,5
798240,7,Positive,10,1,11
798260,5,Mixed,9,6,15
798270,0,7 user reviews,5,2,7
798280,8,Very Positive,52,12,64
798330,0,No user reviews,0,0,0
798350,0,3 user reviews,2,1,3
798370,0,5 user reviews,3,2,5
798380,7,Positive,10,1,11
798550,5,Mixed,13,11,24
798560,4,Mostly Negative,5,13,18
798650,7,Positive,13,0,13
798720,0,2 user reviews,2,0,2
798730,0,7 user reviews,6,1,7
798790,0,1 user reviews,1,0,1
798850,0,2 user reviews,2,0,2
798940,6,Mostly Positive,16,6,22
798960,0,6 user reviews,4,2,6
799070,8,Very Positive,433,12,445
799080,0,No user reviews,0,0,0
799110,7,Positive,13,1,14
799180,0,4 user reviews,4,0,4
799240,4,Mostly Negative,40,78,118
799590,0,3 user reviews,3,0,3
799610,0,4 user reviews,4,0,4
799730,6,Mostly Positive,11,3,14
799740,5,Mixed,23,11,34
799800,0,9 user reviews,8,1,9
799810,6,Mostly Positive,14,4,18
799840,6,Mostly Positive,12,4,16
800030,0,7 user reviews,2,5,7
800050,7,Positive,13,2,15
800110,0,6 user reviews,4,2,6
800180,7,Positive,17,1,18
800190,0,8 user reviews,8,0,8
800200,0,No user reviews,0,0,0
800230,0,8 user reviews,7,1,8
800240,0,No user reviews,0,0,0
800270,0,No user reviews,0,0,0
800310,0,6 user reviews,2,4,6
800320,0,3 user reviews,2,1,3
800330,0,3 user reviews,3,0,3
800520,0,5 user reviews,3,2,5
800560,6,Mostly Positive,7,3,10
800580,6,Mostly Positive,7,3,10
800620,8,Very Positive,63,3,66
800640,0,8 user reviews,8,0,8
800660,0,4 user reviews,3,1,4
800720,0,1 user reviews,1,0,1
800860,0,6 user reviews,6,0,6
800910,0,4 user reviews,4,0,4
800930,0,7 user reviews,7,0,7
801020,5,Mixed,21,21,42
801060,3,Negative,2,12,14
801080,0,No user reviews,0,0,0
801160,0,5 user reviews,2,3,5
801200,0,2 user reviews,2,0,2
801250,0,1 user reviews,1,0,1
801270,4,Mostly Negative,14,30,44
801290,7,Positive,22,1,23
801340,0,6 user reviews,1,5,6
801380,0,3 user reviews,2,1,3
801450,0,No user reviews,0,0,0
801490,0,6 user reviews,5,1,6
801500,0,1 user reviews,1,0,1
801510,4,Mostly Negative,8,13,21
801780,0,5 user reviews,0,5,5
801810,8,Very Positive,89,22,111
801870,5,Mixed,12,10,22
801900,0,2 user reviews,1,1,2
802040,7,Positive,18,0,18
802070,0,6 user reviews,6,0,6
802090,0,4 user reviews,2,2,4
802130,0,6 user reviews,6,0,6
802190,7,Positive,8,2,10
802360,0,2 user reviews,0,2,2
802400,7,Positive,11,0,11
802450,0,No user reviews,0,0,0
802490,7,Positive,12,0,12
802550,0,1 user reviews,1,0,1
802560,0,9 user reviews,4,5,9
802650,0,6 user reviews,2,4,6
802660,0,5 user reviews,1,4,5
802730,8,Very Positive,144,23,167
802740,7,Positive,25,0,25
802760,4,Mostly Negative,10,16,26
802810,0,9 user reviews,7,2,9
802880,7,Positive,41,1,42
802890,8,Very Positive,100,2,102
802900,0,9 user reviews,7,2,9
802970,0,2 user reviews,1,1,2
803030,8,Very Positive,60,15,75
803080,5,Mixed,11,7,18
803150,7,Positive,16,2,18
803160,7,Positive,24,3,27
803220,5,Mixed,27,22,49
803260,7,Positive,24,1,25
803590,0,8 user reviews,8,0,8
803600,0,No user reviews,0,0,0
803620,5,Mixed,11,9,20
803680,0,No user reviews,0,0,0
803780,0,3 user reviews,3,0,3
803850,7,Positive,16,1,17
803920,0,8 user reviews,7,1,8
803930,0,No user reviews,0,0,0
804080,7,Positive,9,2,11
804120,7,Positive,13,0,13
804210,4,Mostly Negative,6,10,16
804240,5,Mixed,22,13,35
804290,7,Positive,16,1,17
804300,0,3 user reviews,2,1,3
804350,0,2 user reviews,2,0,2
804430,5,Mixed,28,16,44
804440,0,5 user reviews,5,0,5
804460,5,Mixed,11,5,16
804490,0,No user reviews,0,0,0
804540,0,No user reviews,0,0,0
804550,0,4 user reviews,3,1,4
804600,0,3 user reviews,2,1,3
804680,0,No user reviews,0,0,0
804700,7,Positive,34,0,34
804730,6,Mostly Positive,131,48,179
804830,0,9 user reviews,5,4,9
804900,6,Mostly Positive,22,9,31
804910,0,No user reviews,0,0,0
805070,0,No user reviews,0,0,0
805090,0,1 user reviews,1,0,1
805120,0,5 user reviews,2,3,5
805240,6,Mostly Positive,17,7,24
805280,7,Positive,11,2,13
805320,7,Positive,17,0,17
805340,0,7 user reviews,7,0,7
805350,0,No user reviews,0,0,0
805360,0,4 user reviews,2,2,4
805400,0,4 user reviews,3,1,4
805420,0,7 user reviews,6,1,7
805440,7,Positive,10,1,11
805470,0,No user reviews,0,0,0
805500,5,Mixed,9,9,18
805610,7,Positive,25,4,29
805660,7,Positive,25,4,29
805680,0,3 user reviews,3,0,3
805690,0,No user reviews,0,0,0
805710,6,Mostly Positive,17,6,23
805780,5,Mixed,12,8,20
805790,0,No user reviews,0,0,0
805820,7,Positive,37,1,38
805840,0,6 user reviews,5,1,6
805850,6,Mostly Positive,1041,277,1318
805870,5,Mixed,13,11,24
805880,0,3 user reviews,2,1,3
805920,7,Positive,21,1,22
805940,0,No user reviews,0,0,0
805950,0,1 user reviews,1,0,1
806020,7,Positive,15,0,15
806080,0,2 user reviews,1,1,2
806100,7,Positive,37,5,42
806140,5,Mixed,52,53,105
806160,0,3 user reviews,1,2,3
806230,0,5 user reviews,4,1,5
806240,0,5 user reviews,2,3,5
806480,0,2 user reviews,1,1,2
806610,0,4 user reviews,4,0,4
806720,7,Positive,15,0,15
806770,6,Mostly Positive,14,5,19
806850,0,3 user reviews,2,1,3
806860,5,Mixed,48,21,69
806960,7,Positive,10,2,12
806970,0,7 user reviews,6,1,7
806990,0,4 user reviews,3,1,4
807070,0,5 user reviews,5,0,5
807230,7,Positive,25,6,31
807310,0,No user reviews,0,0,0
807430,0,No user reviews,0,0,0
807770,0,4 user reviews,3,1,4
807780,0,2 user reviews,0,2,2
807790,5,Mixed,6,7,13
807820,0,2 user reviews,0,2,2
807830,0,5 user reviews,2,3,5
807840,0,6 user reviews,4,2,6
807850,0,4 user reviews,2,2,4
807860,0,3 user reviews,1,2,3
807880,0,3 user reviews,1,2,3
807890,0,2 user reviews,1,1,2
807910,0,1 user reviews,1,0,1
807920,5,Mixed,20,18,38
807930,0,No user reviews,0,0,0
807940,0,1 user reviews,0,1,1
807950,0,2 user reviews,1,1,2
807960,0,4 user reviews,4,0,4
808120,0,2 user reviews,1,1,2
808130,0,3 user reviews,3,0,3
808270,0,2 user reviews,1,1,2
808420,0,7 user reviews,3,4,7
808450,0,8 user reviews,6,2,8
808570,5,Mixed,11,15,26
808950,0,6 user reviews,5,1,6
808990,0,5 user reviews,5,0,5
809040,0,3 user reviews,2,1,3
809050,7,Positive,14,3,17
809140,8,Very Positive,273,29,302
809200,0,5 user reviews,3,2,5
809210,5,Mixed,28,14,42
809240,7,Positive,15,0,15
809250,8,Very Positive,76,3,79
809320,7,Positive,13,2,15
809360,0,7 user reviews,6,1,7
809430,0,No user reviews,0,0,0
809440,6,Mostly Positive,82,22,104
809460,0,6 user reviews,6,0,6
809470,0,4 user reviews,3,1,4
809540,7,Positive,21,5,26
809640,0,No user reviews,0,0,0
809680,7,Positive,18,1,19
809700,0,3 user reviews,3,0,3
809850,7,Positive,27,3,30
809890,0,No user reviews,0,0,0
809950,0,8 user reviews,7,1,8
810000,0,6 user reviews,5,1,6
810050,0,1 user reviews,1,0,1
810160,4,Mostly Negative,6,17,23
810230,8,Very Positive,145,6,151
810270,5,Mixed,12,15,27
810330,0,2 user reviews,2,0,2
810360,0,4 user reviews,3,1,4
810460,5,Mixed,21,10,31
810540,0,2 user reviews,1,1,2
810560,7,Positive,31,5,36
810570,0,9 user reviews,5,4,9
810630,6,Mostly Positive,8,3,11
810640,0,No user reviews,0,0,0
810660,7,Positive,24,1,25
810670,6,Mostly Positive,309,80,389
810760,5,Mixed,13,8,21
810780,6,Mostly Positive,35,11,46
811040,0,6 user reviews,6,0,6
811240,7,Positive,13,2,15
811250,0,3 user reviews,2,1,3
811270,0,No user reviews,0,0,0
811290,0,6 user reviews,6,0,6
811360,4,Mostly Negative,12,26,38
811540,0,5 user reviews,3,2,5
811720,7,Positive,23,3,26
811860,0,4 user reviews,1,3,4
811950,0,2 user reviews,0,2,2
812020,6,Mostly Positive,29,8,37
812070,7,Positive,26,5,31
812170,0,6 user reviews,4,2,6
812350,0,4 user reviews,2,2,4
812450,0,4 user reviews,3,1,4
812560,7,Positive,24,4,28
812740,0,No user reviews,0,0,0
812800,7,Positive,16,0,16
812850,0,8 user reviews,3,5,8
812860,0,9 user reviews,5,4,9
812900,0,1 user reviews,1,0,1
812940,0,6 user reviews,4,2,6
813240,0,3 user reviews,2,1,3
813250,0,3 user reviews,2,1,3
813280,0,1 user reviews,0,1,1
813290,6,Mostly Positive,28,9,37
813350,0,No user reviews,0,0,0
813370,0,7 user reviews,7,0,7
813540,8,Very Positive,51,4,55
813590,6,Mostly Positive,13,4,17
813630,8,Very Positive,89,0,89
813650,7,Positive,12,0,12
813660,5,Mixed,11,15,26
813670,7,Positive,32,0,32
813680,7,Positive,16,0,16
813700,8,Very Positive,69,13,82
813920,0,4 user reviews,2,2,4
814010,0,3 user reviews,1,2,3
814030,0,5 user reviews,3,2,5
814190,0,3 user reviews,2,1,3
814200,7,Positive,25,3,28
814540,8,Very Positive,675,53,728
814670,6,Mostly Positive,19,7,26
814900,7,Positive,28,6,34
815000,8,Very Positive,67,2,69
815070,0,5 user reviews,5,0,5
815150,7,Positive,18,1,19
815170,0,No user reviews,0,0,0
815240,0,3 user reviews,2,1,3
815250,0,5 user reviews,3,2,5
815320,0,No user reviews,0,0,0
815390,0,4 user reviews,3,1,4
815450,7,Positive,39,1,40
815730,0,2 user reviews,2,0,2
815800,0,5 user reviews,5,0,5
815830,0,5 user reviews,4,1,5
815840,0,1 user reviews,1,0,1
815950,0,6 user reviews,5,1,6
816060,5,Mixed,5,6,11
816080,7,Positive,26,3,29
816090,5,Mixed,497,257,754
816120,7,Positive,36,1,37
816150,0,No user reviews,0,0,0
816160,0,3 user reviews,0,3,3
816170,0,6 user reviews,6,0,6
816180,7,Positive,24,2,26
816190,7,Positive,14,2,16
816200,0,No user reviews,0,0,0
816210,7,Positive,8,2,10
816250,7,Positive,10,1,11
816260,6,Mostly Positive,13,5,18
816270,7,Positive,15,1,16
816330,5,Mixed,15,9,24
816380,0,1 user reviews,0,1,1
816400,0,1 user reviews,0,1,1
816490,8,Very Positive,63,2,65
816500,7,Positive,10,2,12
816580,0,5 user reviews,2,3,5
816610,0,1 user reviews,1,0,1
816660,0,9 user reviews,2,7,9
816700,5,Mixed,12,6,18
816710,7,Positive,17,0,17
816730,0,2 user reviews,2,0,2
816820,4,Mostly Negative,22,60,82
816830,7,Positive,14,0,14
816840,0,No user reviews,0,0,0
816870,0,7 user reviews,6,1,7
816990,7,Positive,17,3,20
817110,0,1 user reviews,0,1,1
817190,7,Positive,23,0,23
817200,5,Mixed,10,5,15
817250,5,Mixed,17,8,25
817410,0,2 user reviews,2,0,2
817470,7,Positive,8,2,10
817490,0,9 user reviews,9,0,9
817510,5,Mixed,328,157,485
817690,5,Mixed,16,15,31
817710,0,No user reviews,0,0,0
817720,0,No user reviews,0,0,0
817760,6,Mostly Positive,24,8,32
817770,6,Mostly Positive,18,7,25
817810,0,No user reviews,0,0,0
817820,0,1 user reviews,1,0,1
817860,0,7 user reviews,7,0,7
818140,7,Positive,21,0,21
818220,7,Positive,8,2,10
818290,5,Mixed,6,8,14
818320,8,Very Positive,40,10,50
818440,5,Mixed,13,9,22
818450,5,Mixed,23,19,42
818480,0,7 user reviews,5,2,7
818500,0,No user reviews,0,0,0
818530,0,4 user reviews,4,0,4
818570,7,Positive,17,3,20
818610,7,Positive,13,0,13
818620,0,3 user reviews,2,1,3
818730,7,Positive,17,3,20
818760,7,Positive,18,0,18
818780,0,No user reviews,0,0,0
818830,0,2 user reviews,2,0,2
818890,0,2 user reviews,0,2,2
819070,0,No user reviews,0,0,0
819080,0,No user reviews,0,0,0
819130,0,No user reviews,0,0,0
819210,0,6 user reviews,2,4,6
819220,0,No user reviews,0,0,0
819230,8,Very Positive,56,7,63
819330,0,8 user reviews,8,0,8
819480,7,Positive,43,2,45
819550,0,No user reviews,0,0,0
819560,0,1 user reviews,1,0,1
819730,0,No user reviews,0,0,0
819740,0,9 user reviews,9,0,9
819910,0,7 user reviews,4,3,7
819950,0,No user reviews,0,0,0
820030,7,Positive,31,4,35
820050,5,Mixed,8,9,17
820090,5,Mixed,17,9,26
820170,0,6 user reviews,6,0,6
820210,0,8 user reviews,8,0,8
820240,7,Positive,25,5,30
820250,0,5 user reviews,3,2,5
820460,6,Mostly Positive,34,11,45
820510,0,No user reviews,0,0,0
820580,5,Mixed,10,12,22
820600,0,6 user reviews,6,0,6
820610,7,Positive,33,5,38
820710,5,Mixed,8,11,19
820730,7,Positive,22,0,22
820750,4,Mostly Negative,17,29,46
820760,6,Mostly Positive,22,7,29
820770,5,Mixed,263,125,388
820830,0,1 user reviews,1,0,1
820880,0,No user reviews,0,0,0
820900,7,Positive,24,3,27
820910,0,2 user reviews,2,0,2
820920,6,Mostly Positive,14,5,19
820950,7,Positive,22,0,22
821190,0,6 user reviews,4,2,6
821370,0,9 user reviews,6,3,9
821390,0,2 user reviews,1,1,2
821400,0,No user reviews,0,0,0
821500,6,Mostly Positive,50,18,68
821520,0,5 user reviews,3,2,5
821550,6,Mostly Positive,7,3,10
821560,8,Very Positive,67,12,79
821570,0,1 user reviews,1,0,1
821640,8,Very Positive,70,8,78
821670,0,No user reviews,0,0,0
821790,8,Very Positive,99,0,99
822140,0,4 user reviews,4,0,4
822460,0,4 user reviews,3,1,4
822530,7,Positive,32,4,36
822540,0,No user reviews,0,0,0
822550,0,4 user reviews,3,1,4
822680,0,3 user reviews,2,1,3
822700,0,7 user reviews,7,0,7
822720,0,8 user reviews,7,1,8
822750,0,2 user reviews,2,0,2
822810,0,4 user reviews,4,0,4
822900,0,5 user reviews,4,1,5
822910,0,3 user reviews,2,1,3
